business_id,categories,city,full_address,latitude,longitude,name,open,review_count,stars,state,type
"JwjDSrMrKmHUXYqoIvTgUA",[38 39 40],"Phoenix","2310 N 16th St\\nPhoenix, AZ 85006",33.4732,-112.048,"Royale Lounge",1,9,4,"AZ","business"
"A8EctoAhe3cS7tBmRAaoDA",[7 108 9],"Mesa","1752 S Signal Butte Rd\\nSte E-102\\nMesa, AZ 85209",33.3788,-111.602,"Sunrise Bagel Cafe'",1,6,3.5,"AZ","business"
"Dhtdds7WR_h7W1FrcdW3uA",[11 63],"Fountain Hills","13014 N Saguaro Blvd\\nSte 101\\nFountain Hills, AZ 85268",33.6049,-111.715,"Terra Nostra",1,8,3.5,"AZ","business"
"9lWwAw9u1IVlYKbGiVOTFg",[44 24 11],"Phoenix","7000 E Mayo Blvd\\nSte 1022\\nPhoenix, AZ 85054",33.6557,-111.93,"Subway",1,6,4,"AZ","business"
"kFUku0uG1OzQ4OFC__FyHQ",[43 11],"Surprise","13732 W Bell Rd\\nSurprise, AZ 85374",33.6389,-112.355,"Panda Express",1,6,3,"AZ","business"
"vZDbnj_shv76Tv1u1R0w-Q",[28 271],"Tempe","401 S McClintock Drive\\nTempe, AZ 85281",33.4127,-111.908,"Enterprise Rent-A-Car",1,3,3,"AZ","business"
"BB9NoCybEJq9xFBQZzqrAw",[4 6],"Mesa","1457 W Southern Ave\\nSte A6\\nMesa, AZ 85202",33.3925,-111.863,"Play It Again Sports",1,3,4,"AZ","business"
"amIKbXtk8TCoySw_xBjFKg",[6 7 479 139 113 333],"Phoenix","2502 E Camelback Rd\\nPhoenix, AZ 85016",33.5102,-112.027,"UNION Biltmore",1,19,4.5,"AZ","business"
"ppXTcPJHnG9zDN3CAaiXnA",[6 45 65 7 148 204],"Avondale","10710 W Mcdowell Rd\\nAvondale, AZ 85392",33.4651,-112.291,"Walgreens",1,5,4,"AZ","business"
"obEv3-i-pr6oPlya2IY5mg",[41 11],"Chandler","2530 W Chandler Blvd\\nChandler, AZ 85224",33.3064,-111.887,"Royal Buffet",1,18,3.5,"AZ","business"
"L8wbRD9zG4GFxgW0KLoIlg",[71 72],"Tempe","7710 S Autoplex Lp\\nTempe, AZ 85284",33.3484,-111.967,"Midas Auto Service",1,7,3,"AZ","business"
"LjjcWJtE9RKdUMd25EsL5A",[79 121],"Mesa","4460 E Main St\\nSte 120\\nMesa, AZ 85205",33.4165,-111.733,"Reef Monsters",1,4,5,"AZ","business"
"sNuyncpQdcvfEpfZS-3Yew",[43 11],"Chandler","4030 W Ray Rd\\nSte 1\\nChandler, AZ 85226",33.3213,-111.912,"Tott's Asian Diner",1,153,4,"AZ","business"
"tAmevVP8B7PiWxcJ0PlYVA",[7 142 108 292],"Phoenix","5223 N Central Ave\\nPhoenix, AZ 85012",33.5136,-112.073,"Churn",1,105,4,"AZ","business"
"rD2TvUrVR7i-vEkPtNrqqQ",[32 95 222],"Phoenix","310 S 3rd St\\nPhoenix, AZ 85073",33.4449,-112.07,"Summit at Copper Square",1,4,3.5,"AZ","business"
"EwSCI5IseOKsNj_ucJAgCw",[6 21],"Chandler","7181 W Ray Rd\\nChandler, AZ 85226",33.3194,-111.967,"Jared Galleria of Jewelry",1,6,2.5,"AZ","business"
"_GS1R0LTwr6h8rMWY_8U9Q",[88 101 38 39],"Phoenix","5555 N 7th St\\nSte 100\\nPhoenix, AZ 85014",33.5176,-112.065,"Pomeroy's",1,28,3.5,"AZ","business"
"ckqbs45ngAwsgyvK_SWkvg",[63 27 11],"Mesa","1545 S Power Rd\\nMesa, AZ 85206",33.388,-111.684,"Barro's Pizza",1,6,4,"AZ","business"
"E_8a66uqjHXsvb4tdGnkXA",[28 17 29],"Gilbert","1800 S Santan Village Pkwy\\nGilbert, AZ 85295",33.3106,-111.747,"DoubleTree by Hilton Hotel Phoenix - Gilbert",1,3,3.5,"AZ","business"
"sesJW8QAuJdCaH0FMyOGhQ",[446 11],"Glendale","5925 W Olive Ave\\nGlendale, AZ 85302",33.5675,-112.187,"Rincon Peruano",1,5,4,"AZ","business"
"s1yK3pq7X1BwtFr1rprwMQ",[7 108],"Phoenix","3317 E Bell Rd\\nPhoenix, AZ 85032",33.6403,-112.011,"Starbucks Coffee",1,5,2.5,"AZ","business"
"rpflBQlcHcp7Jr2DNARkJw",[6 45 65 7 148 204],"Scottsdale","6200 N Scottsdale Rd\\nScottsdale, AZ 85253",33.5278,-111.926,"Walgreens",1,3,4,"AZ","business"
"f-FsdJk6KNZVK2uxfQIpUQ",[7 139 416],"Scottsdale","7607 E McDowell Road\\nScottsdale, AZ 85257",33.4661,-111.918,"Carneceria El Rancho",1,4,4,"AZ","business"
"qVpu3x3BuuuWu5y1ltMWUw",[161 65],"Phoenix","5350 E Marriott Dr\\nJW Marriott Desert Ridge\\nPhoenix, AZ 85054",33.6815,-111.97,"Revive Spa",1,16,4,"AZ","business"
"EOq_et3St_S4S7DCLl_gww",[28 17 29],"Goodyear","55 N Litchfield Rd\\nGoodyear, AZ 85338",33.4467,-112.357,"Best Western-Phoenix Inn",1,9,3,"AZ","business"
"l6akDtf-QcEiApI40-0xSw",[63 27 11],"Casa Grande","714 E Florence Boulevard\\nCasa Grande, AZ 85222",32.8799,-111.745,"Pizza Hut",1,3,1.5,"AZ","business"
"ibD43JSJzGXh7tI_0l-7TA",[106 54],"Scottsdale","9481 E Ironwood Sq Dr\\nScottsdale, AZ 85258",33.5776,-111.876,"az-TMJ",1,3,4,"AZ","business"
"gFKvW1QhR7VQOYuOAfJZ3A",[32 203],"Tempe","1321 E Weber Dr\\nTempe, AZ 85281",33.4437,-111.917,"Accurate Air Conditioning & Heating",1,4,4.5,"AZ","business"
"NLKjSOHL4F6yQQooc6JbyA",[28 17 29],"Phoenix","2621 S 47th St\\nPhoenix, AZ 85034",33.4234,-111.98,"Courtyard Phoenix Airport",1,8,3.5,"AZ","business"
"Q1Dt-ARdcGIynClRpDzvZw",[84 125],"Phoenix","3114 E Indian School Rd\\nPhoenix, AZ 85016",33.4953,-112.014,"JC Printing",1,4,5,"AZ","business"
"puFrm8eNizztqaWr_e32pQ",[224 11],"Tempe","818 W Broadway Rd\\nTempe, AZ 85282",33.4077,-111.951,"Lemongrass Thai Cafe",1,57,3.5,"AZ","business"
"bNmsfLXaKKcDigEMidEcGg",[13 113 6 480 22],"Phoenix","1507 W Thomas Rd\\nPhoenix, AZ 85007",33.4805,-112.092,"Saint 22",1,4,4.5,"AZ","business"
"FOQ2xb539Hh6Xftznwy1kg",[92 15 6],"Phoenix","267 E Bell Road\\nPhoenix, AZ 85022",33.6402,-112.071,"Blockbuster Video",1,5,2,"AZ","business"
"qMLP5QVgpo5jDqA9H1W2Rg",[7 108],"Phoenix","1201 E Glendale Ave\\nPhoenix, AZ 85020",33.538,-112.056,"Dutch Bros Coffee",1,3,5,"AZ","business"
"qbRiu4CuCY-8ASbI5ESopg",[309 285 11],"Chandler","1368 N Arizona Ave\\nChandler, AZ 85225",33.327,-111.842,"Betty Boo's International Cuisine",1,3,3.5,"AZ","business"
"rh4PhLk_jZQcpIxkQ4JT4A",[65 133],"Scottsdale","14676 N Frank Lloyd Wright B\\nScottsdale, AZ 85260",33.62,-111.874,"Paulene's Nails",1,6,3,"AZ","business"
"-6O53B-ksqSKzWM6Y9moEQ",[39 38 128 11],"Gilbert","75 W Baseline Rd\\nSte 12\\nGilbert, AZ 85233",33.3783,-111.832,"Mesquite Grill and Sports Bar",1,7,2.5,"AZ","business"
"ngswgy6bamflGhslALI2sw",[6 21],"Scottsdale","6900 E Camelback Rd\\nSte 604\\nScottsdale, AZ 85251",33.5026,-111.932,"Addison Taylor Fine Jewelry",1,3,5,"AZ","business"
"CEs_oJMtLsll3xBM9slBQQ",[119 11],"Scottsdale","6840 E Camelback Rd\\nScottsdale, AZ 85251",33.5022,-111.933,"The Original Pancake House",1,113,3.5,"AZ","business"
"pPmAy9Bi0vvO9rEpJzvLxw",[],"Tempe","6014 S Ash Avenue\\nTempe, AZ 85283",33.3677,-111.943,"Dash Designs",1,3,3.5,"AZ","business"
"Sm-KSR7qtHmP-Z1yBPxedA",[7 8],"Scottsdale","14696 N Frank Lloyd Wright Blvd\\nScottsdale, AZ 85260",33.6201,-111.874,"Safeway",1,18,4,"AZ","business"
"m-3kIelwdkCO1F5G6vnENg",[26 11],"Litchfield Park","4900 N Litchfeld Rd\\nBldg B\\nLitchfield Park, AZ 85340",33.5082,-112.358,"La Loma Mexican Grille",1,12,3.5,"AZ","business"
"ObnZiF99lqggVasgyGBtVA",[33 38 48 39 11],"Scottsdale","4400 N Scottsdale Rd\\nScottsdale, AZ 85251",33.5005,-111.926,"Stax Burger Bistro",1,189,3.5,"AZ","business"
"P3DbF086gy6yMYIgTdR9yg",[30 13 6],"Phoenix","3144 E Thomas Rd\\nPhoenix, AZ 85016",33.4805,-112.013,"Big Lots",1,5,2.5,"AZ","business"
"EWnSPExh_T5zTv6oMJOC5g",[43 11],"Phoenix","4232 E Chandler Blvd\\nSte 4\\nPhoenix, AZ 85048",33.3058,-111.991,"Mr Chao's Asian Bistro",1,29,3.5,"AZ","business"
"Hn7f_Gh5ffvns_7nU4Wqxg",[26 11],"Phoenix","1811 N 24th St\\nPhoenix, AZ 85008",33.4678,-112.03,"Tortas el Rey",1,19,4,"AZ","business"
"QmkQIb0ByGMPhZbpT2lCwQ",[429 32],"Phoenix","878 W. Illini St\\nPhoenix, AZ 85041",33.4118,-112.084,"Lyons Roofing",1,5,4,"AZ","business"
"q-qjZDKcBdDRuIUxj7b97g",[168 265 11],"Scottsdale","7255 E McCormick Pkwy\\nScottsdale, AZ 85258",33.5516,-111.924,"Chart House",1,55,3,"AZ","business"
"RA2EuX04SHqmayKpLhpNvA",[57 56],"Phoenix","222 E Monroe St\\nPhoenix, AZ 85004",33.4512,-112.071,"Herberger Theater Center",1,49,4,"AZ","business"
"01cQQpeEwWpzTgv6YUQhAQ",[64 65],"Glendale","20280 N 59th Avenue\\nGlendale, AZ 85308",33.6704,-112.188,"Mario's Hair Company",1,4,4.5,"AZ","business"
"BZZXAwQkFMMC1dMfkzGLjA",[78 79],"Phoenix","342 W McDowell Rd\\nPhoenix, AZ 85003",33.4658,-112.08,"North Kenilworth Veterinary Care",1,8,5,"AZ","business"
"ZeM1BSljvHta9OWtG4FEFg",[4 6],"Phoenix","2501 W Happy Valley Rd\\nSte 30\\nPhoenix, AZ 85027",33.8289,-112.122,"Sport Chalet",1,4,2.5,"AZ","business"
"3Wk_XhfBeVYghPV7ofe9LA",[106 54 280],"Phoenix","5680 W Chandler Blvd\\nSte 3\\nPhoenix, AZ 85226",33.3064,-111.94,"Step By Step Pediatrics",1,3,5,"AZ","business"
"iavfj2f10OCQ2Be178L_Rg",[95 32 164],"Phoenix","3131 E Camelback Rd\\nPhoenix, AZ 85016",33.5096,-112.013,"John Gluch",1,5,5,"AZ","business"
"hSk523_7aJuwU5F3VUiw0w",[],"Scottsdale","7074 E 5th Ave\\nScottsdale, AZ 85251",33.4982,-111.929,"Chip & Ruby's Ice Cream & Games",1,3,4.5,"AZ","business"
"keoL72IRo8dUbXyQ4wfN7Q",[72 281],"Scottsdale","7655 E Evans Rd\\nSte 6\\nScottsdale, AZ 85260",33.6161,-111.915,"Airpark Auto Detailing",1,3,4,"AZ","business"
"wv9sIPQsfm54gWQzxdgocA",[28 17 29],"Tempe","2165 W 15th St\\nTempe, AZ 85281",33.4118,-111.972,"Homestead Studio Suites Hotel",1,4,3,"AZ","business"
"ob88xmgLR7eCDMkDk8Xsaw",[72 297],"Scottsdale","6420 East McDowell Rd\\nScottsdale, AZ 85257",33.4659,-111.943,"Power Subaru of Scottsdale",1,6,4,"AZ","business"
"9FJ9A9eiss8QCJbcMpZYNQ",[49 178 17 18],"Mesa","6542 E Baseline Rd\\nMesa, AZ 85206",33.3795,-111.692,"Superstition Springs Golf Club",1,12,3.5,"AZ","business"
"aaud6-WdCllYI1hxanyvqw",[136 17],"Phoenix","5841 E Calle Del Paisano\\nPhoenix, AZ 85018",33.4919,-111.955,"Jon Simpson Photography",1,8,5,"AZ","business"
"YSOaPUm5EORusVSPB6_Zag",[],"Scottsdale","2955 N Hayden Road\\nScottsdale, AZ 85251",33.4817,-111.909,"Whataburger",1,8,4,"AZ","business"
"Z_KjmNp3sMwodUBTSgFZGw",[7 139 8 423],"Phoenix","3102 West Lewis Ave\\nSuite 7\\nPhoenix, AZ 85009",33.4756,-112.126,"Nature's Garden Delivered",1,16,4.5,"AZ","business"
"wdEnI9WTLHiqSCH1RdJ40w",[26 11],"Phoenix","4732 E Thomas Rd\\nPhoenix, AZ 85018",33.4804,-111.979,"Los Armandos",1,11,3,"AZ","business"
"-UT6IHfVW_2yzz1bf8WI5g",[26 172 11],"Phoenix","110 E Roosevelt Ave\\nSte C\\nPhoenix, AZ 85004",33.4588,-112.072,"Tediberto's",1,29,3.5,"AZ","business"
"S1cTuuDpDkI7o6lv573uvw",[57 69],"Phoenix","3975 E Thomas Rd\\nPhoenix, AZ 85018",33.4784,-111.997,"Arcadia Harkins Theater",1,9,2,"AZ","business"
"prdos6CsxKIhyJZbaUs2lw",[113 6 116],"Tempe","744 W Elliot Rd\\nSte 103\\nTempe, AZ 85284",33.3497,-111.949,"Fiesta Flowers, Plants & Gifts",1,6,5,"AZ","business"
"O7X2FExFAj9bTJcOx_rKuw",[49 82 59],"Scottsdale","7038 E 5th Ave\\nScottsdale, AZ 85251",33.4977,-111.93,"Cactus CrossFit",1,7,5,"AZ","business"
"Mog8cxUbSs5DJ-4nGczi_Q",[43 11],"Chandler","1381 N Alma School Rd\\nChandler, AZ 85224",33.3274,-111.859,"Sun Chinese Dining",1,14,3.5,"AZ","business"
"-HADyd0_rgt7PzZ-HWHTiQ",[78 79],"Chandler","2840 W Chandler Blvd\\nChandler, AZ 85224",33.3077,-111.89,"Banfield Pet Hospital",1,6,3,"AZ","business"
"42uEL1P_rxbaXl8nKU7zsA",[6 284 35],"Glendale","6426 W Bell Rd\\nGlendale, AZ 85308",33.6392,-112.199,"Summerwinds Nursery",1,7,4,"AZ","business"
"di5qPql10Oxy1z8EmbAFMA",[44 24 11],"Glendale","5830 W Thunderbird Rd\\nGlendale, AZ 85306",33.6124,-112.184,"Subway",1,4,3,"AZ","business"
"S9LX8EtUHooCWGIGmrHUSg",[7 36 38 39 109],"Chandler","3305 W Chandler Blvd\\nSte 7\\nChandler, AZ 85226",33.3056,-111.9,"Down Under Wines",1,4,4.5,"AZ","business"
"kKpqsgTcYmMVAcTSHs8fTw",[93 3],"Glendale","5485 W Northern Ave\\nGlendale, AZ 85301",33.5531,-112.176,"Arizona Federal Credit Union",1,3,3.5,"AZ","business"
"58HvoHMI1ZbgQoonPWHXsw",[117 11],"Cave Creek","4705 E. Carefree Hwy\\nste 101\\nCave Creek, AZ 85331",33.7978,-111.98,"Joey's of Chicago",1,3,4,"AZ","business"
"1q3_gaDp_rIASuCFK_NVGg",[24 11],"Tempe","5128 S Rural Rd\\nTempe, AZ 85282",33.3785,-111.929,"Hogi Yogi",1,3,3,"AZ","business"
"DE8UVNCCpOE0vTAbGaMoeQ",[10 24 11],"Phoenix","3437 W Dunlap Ave\\nPhoenix, AZ 85051",33.5672,-112.133,"Romanelli's Deli & Bakery",1,57,4.5,"AZ","business"
"M0qJweLJaNO2ikd8koYn4w",[251 212 206 11],"Phoenix","202 N Central Ave\\nPhoenix, AZ 85004",33.4506,-112.074,"Bonjour Vietnam",1,8,4,"AZ","business"
"LXBsdqhwSB0ebzBkZO4AXw",[201 11],"Tempe","2000 W Westcourt Way\\nTempe, AZ 85282",33.4035,-111.971,"Market Cafe",1,4,3.5,"AZ","business"
"63oKTPacLDyd9D5XwmAlUA",[27 11],"Tempe","1030 E Baseline Rd\\n#156\\nTempe, AZ 85283",33.3794,-111.924,"Classic Italian Pizza",1,103,4,"AZ","business"
"7WGBi29_vj_7RcPVxpLNHA",[119 99 11],"Gilbert","228 N Gilbert Rd\\nGilbert, AZ 85234",33.3546,-111.79,"The Farmhouse Restaurant",1,122,4,"AZ","business"
"XekwNTzvzRFHIqMCs1Uznw",[7 108],"Phoenix","5344 N 7th Ave\\nPhoenix, AZ 85013",33.5163,-112.083,"Starbucks Coffee",1,6,3.5,"AZ","business"
"kr3EFhoSwbJPrL_e_RD39g",[48 11],"Phoenix","2 E Jefferson St\\nPhoenix, AZ 85004",33.4472,-112.074,"Blue Hound Kitchen & Cocktails",1,80,3.5,"AZ","business"
"cBzZpDqBaTdugB4JvfEhXA",[44 24 11],"Phoenix","8930 N 7th St\\nPhoenix, AZ 85020",33.5672,-112.066,"Subway",1,3,4,"AZ","business"
"TsmBNiwMMeb8aRrZs00JBA",[177 192 11],"Tempe","616 S Forest Ave\\nTempe, AZ 85281",33.4235,-111.937,"Phoenicia Cafe",1,80,4,"AZ","business"
"UtW7T4VKA3E602Q0tNNycQ",[28 17 29],"Phoenix","3333 E University Dr\\nPhoenix, AZ 85040",33.4135,-112.009,"Drury Inn and Suites Phoenix Airport",1,8,4.5,"AZ","business"
"qjXtirU34PdTjPVbup8cTw",[49 146 39 341],"Phoenix","3049 E Indian School Rd\\nPhoenix, AZ 85016",33.495,-112.016,"AMF Squaw Peak Lanes",1,20,3,"AZ","business"
"76d9NCIIZlzU12Oa-QUJog",[361 11],"Scottsdale","7401 E Frank Lloyd Wright Blvd\\nScottsdale, AZ 85260",33.6366,-111.921,"Genghis Grill",1,23,2.5,"AZ","business"
"TcB2FSAwS5jeumxy99EvHQ",[6 32 302 110 1 141],"Scottsdale","16447 N Scottsdale Rd\\nSpc109\\nScottsdale, AZ 85254",33.6365,-111.924,"Verizon Wireless",1,6,3,"AZ","business"
"09YNMPANM20sCJkVvMC1vg",[167 195 65],"Tempe","109 E Southern Ave\\nTempe, AZ 85282",33.3929,-111.938,"Club Tanning",1,4,4.5,"AZ","business"
"pONHXroA2O7grj5iZ7dksQ",[26 11],"Peoria","24920 N Lake Pleasant Parkway\\nPeoria, AZ 85383",33.7095,-112.273,"Rubio's Fresh Mexican Grill",1,10,4,"AZ","business"
"Tw2lwIojYdbfNsca6qAP5w",[7 108],"Phoenix","1610 N 75th Ave\\nPhoenix, AZ 85035",33.4666,-112.221,"Starbucks  ",1,6,2.5,"AZ","business"
"44qg4vgcqJkjF8eqG4R4JA",[],"Gilbert","3971 S Gilbert Rd\\nGilbert, AZ 85297",33.2782,-111.789,"Denny's",1,11,3,"AZ","business"
"e52nKOr-3Ztz_WoEkV3YKw",[185 11],"Tempe","1323 W University Dr\\nTempe, AZ 85281",33.4218,-111.96,"Big Belly's BBQ",1,3,3.5,"AZ","business"
"J-HAglJTtSV2xaALR0XBOA",[26 11],"Avondale","1109 N Dysart Rd\\nAvondale, AZ 85323",33.4445,-112.341,"Raul's Original",1,3,3.5,"AZ","business"
"lFHYNtou9e9Q_VxHeNJ8mg",[28 17 18 29],"Avondale","1188 N Dysart Road\\nAvondale, AZ 85338",33.4467,-112.341,"Holiday Inn Hotel & Suites Goodyear - West Phoenix Area",1,3,4,"AZ","business"
"Gc5GSWMME5vm3IOwmO-g0w",[84 419],"Scottsdale","18261 N Pima Road, Ste 100\\nScottsdale, AZ 85255",33.6527,-111.891,"Al's Shoe Repair",1,5,5,"AZ","business"
"wzIPW_XyKc2DBWdOUM5hlQ",[26 11],"Scottsdale","11107 N Scottsdale Rd\\nScottsdale, AZ 85254",33.5872,-111.926,"Macayo's Mexican Kitchen",1,60,3,"AZ","business"
"1wMVNdQKotnWI81xW-ZUcA",[7 142],"Avondale","10220 W. McDowell\\nSte 5\\nAvondale, AZ 85392",33.4648,-112.275,"Yogurtland",1,23,4.5,"AZ","business"
"XfQqozxaq1o9FgtNiZjVDg",[7 8 6 45],"Scottsdale","7628A E Indian School Rd\\nScottsdale, AZ 85251",33.4957,-111.916,"Fry's Food & Drug",1,15,2.5,"AZ","business"
"WqxMUrN3bUwMGAHyOmibuA",[28 17 29],"Wickenburg","293 E Wickenburg Way\\nWickenburg, AZ 85390",33.9694,-112.728,"Best Western Rancho Grande",1,5,4.5,"AZ","business"
"Qjjydo_zzWLyr7S7zwv8EQ",[208 6 35],"Gilbert","601 N Gilbert Rd\\nGilbert, AZ 85234",33.3606,-111.789,"Gilbert True Value Hardware",1,3,5,"AZ","business"
"quzkSK2uZEl-j_24vZmdMg",[71 72],"Scottsdale","9550 N 90th St\\nBldg C\\nSte 9\\nScottsdale, AZ 85258",33.5723,-111.888,"Autohaus of North Scottsdale",1,4,5,"AZ","business"
"GV5kqyrnOTdVr1VEd-Ji5Q",[326 80 84 59 49 262],"Phoenix","3435 W Pinnacle Peak\\nPhoenix, AZ 85027",33.6962,-112.133,"Goelet A. C. Beuf Community Center",1,3,4.5,"AZ","business"
"U-0hMfagGtjYZCYB1i0WNw",[38 128 39],"Scottsdale","4224 N Craftsman Ct\\nScottsdale, AZ 85251",33.4971,-111.928,"Blitz Sports Bar & Grill",1,59,3,"AZ","business"
"1LjuIrLNPrIi_ZUwr7qFKA",[20 23 243],"Scottsdale","7122 E Greenway Pkwy\\nSte 100\\nScottsdale, AZ 85254",33.6229,-111.929,"Sur La Table",1,3,3.5,"AZ","business"
"YEOnspVAXguZEJp0iKLq8w",[49 39 341],"Peoria","8475 W Olive Ave\\nPeoria, AZ 85345",33.5662,-112.242,"AMF Peoria Lanes",1,5,3,"AZ","business"
"vH_WlMNtzx7Dq6Li5ecWEQ",[96 72 13 6 30],"Tempe","1445 W Elliot Rd\\nTempe, AZ 85284",33.3487,-111.962,"Costco",1,25,3.5,"AZ","business"
"9xjzoqsGZ01kowWqBD7SNg",[96 72 354 202],"Mesa","7602 E Main St\\nMesa, AZ 85207",33.4156,-111.667,"Apache Sands Service Center",1,3,2.5,"AZ","business"
"Unk6ToZjPfHBPWiGOwqVeA",[43 11],"Chandler","6245 W Chandler Blvd\\nChandler, AZ 85226",33.3052,-111.951,"Queen's Bowl Chinese Food",1,3,4.5,"AZ","business"
"FaPyq354rkMovMKd45fuvg",[161 105 195 65],"Mesa","Village Square\\n1822 S Val Vista, Ste 103\\nMesa, AZ 85204",33.3997,-111.788,"Fuchsia",1,23,3.5,"AZ","business"
"1B5vpxnZYXKil_k5d5MpEQ",[44 127 11],"Phoenix","3507 W Peoria Ave\\nPhoenix, AZ 85029",33.5817,-112.136,"Taco Bell",1,5,3,"AZ","business"
"qRaWzq6LhyfUEdJohhgFPw",[308 54 195 65],"Phoenix","4700 N Central Ave\\nSte 116\\nPhoenix, AZ 85012",33.5065,-112.075,"Jesse James Massage",1,3,5,"AZ","business"
"wtuHwDXg_wsJl1oQA0OIAQ",[308 54 195 65],"Scottsdale","4301 N 75th St\\nSte 104\\nScottsdale, AZ 85251",33.4989,-111.92,"MyoSymmetrix LLC",1,12,4.5,"AZ","business"
"4juYmq_YpvdV8HZ1r0AWBw",[38 39 205],"Scottsdale","4225 N Craftsman Ct\\nScottsdale, AZ 85251",33.4971,-111.927,"White House",1,22,4,"AZ","business"
"QWrMFSrUBn7nAKnuEu-UHw",[27 11],"Scottsdale","6929 N Hayden Rd\\nScottsdale, AZ 85250",33.5373,-111.909,"Domino's Pizza",1,3,4,"AZ","business"
"X3icXUyW9vS4UXY6V_MR4w",[49 322 57 146 52],"Scottsdale","7301 E Indian Bend Rd\\nScottsdale, AZ 85250",33.5382,-111.925,"McCormick-Stillman Railroad Park",1,82,4.5,"AZ","business"
"vnatQJnu2p50MB3pYDvS0g",[93 3],"Phoenix","2901 N 7th Ave\\nPhoenix, AZ 85013",33.4807,-112.083,"Chase",1,4,3,"AZ","business"
"qcylQLL-fXdFHrdXC2jZFw",[99 11],"Tempe","605 S Mill Ave\\nTempe, AZ 85073",33.424,-111.94,"Zuma Grill",1,55,2.5,"AZ","business"
"EfmR4e1tmjC5_ZQOgfnYrg",[11 63],"Phoenix","3923 E Thunderbird Rd\\nSte 113\\nPhoenix, AZ 85032",33.6117,-111.997,"Roma Garden Ristorante",1,71,4.5,"AZ","business"
"IVcJFeRGNWpn4sZv-mWpiA",[101 38 39 11],"Tempe","1024 E Broadway Rd\\nTempe, AZ 85282",33.4079,-111.923,"Prankster's Gar and Brill",1,25,4,"AZ","business"
"-Xt7W-mrOxl5MOd1czahCQ",[72 154],"Chandler","1995 N Arizona Ave\\nChandler, AZ 85225",33.3345,-111.841,"Quiktrip",1,7,5,"AZ","business"
"4YfXP-NxQXntqi0qAknU5g",[33 26 11],"Scottsdale","7212 E Main St\\nScottsdale, AZ 85251",33.4932,-111.926,"David's Hamburgers & Mexican Food",1,57,3.5,"AZ","business"
"hDHYbekIzW-M5tljy1IP1Q",[126 97 11],"Phoenix","20910 N Tatum Blvd\\nSte 150\\nPhoenix, AZ 85050",33.675,-111.978,"Sushi Station",1,61,4,"AZ","business"
"N2T_ToBx97ZSo3iW3r9xWA",[17 18],"Phoenix","4340 E Cotton Center Blvd\\nPhoenix, AZ 85040",33.4032,-111.989,"Desert Willow Conference Center",1,3,4,"AZ","business"
"fulM2D2Y6OsYaC06yssYaw",[288 32],"Phoenix","19th Ave & Union Hills\\nPhoenix, AZ 85027",33.6547,-112.102,"Muvit",1,4,4,"AZ","business"
"3O-01lUwrdNCSrqDoJ7CvA",[37 32],"Tempe","401 W Orion St\\nTempe, AZ 85283",33.365,-111.944,"City Wide Plumbing & Service Company",1,3,5,"AZ","business"
"pJ2XRHEyUyd8uR6OOS8bNQ",[13 6 4 49 59 12 193 160],"Scottsdale","6166 N Scottsdale Rd\\nSuite 408\\nScottsdale, AZ 85253",33.5278,-111.927,"lululemon athletica",1,3,1,"AZ","business"
"1jzi9o0J2dePrHwJslZisA",[30 13 6],"Peoria","Peoria, AZ 85345",33.5705,-112.25,"Costco",1,3,5,"AZ","business"
"57YV3wsiNBp-aK25qjUeww",[88 38 39 298 11],"Chandler","1989 W Elliot Rd\\nChandler, AZ 85224",33.3489,-111.875,"Fibber Magees",1,72,4,"AZ","business"
"VQOw2WQTga--FQCCcwbnDA",[163 61 13 6],"Scottsdale","10637 N 71st Way\\nScottsdale, AZ 85254",33.5839,-111.927,"Puddleduds",1,4,5,"AZ","business"
"3pFyhcGd4YykGI6tf07hmQ",[38 11 39 40 63],"Scottsdale","4425 N Buckboard Trl.\\nScottsdale, AZ 85251",33.5013,-111.923,"Cin-Cin Restaurant",1,6,3.5,"AZ","business"
"Pv1H9KIGZTDgSaCDuTUjdQ",[43 11],"Phoenix","12835 N Cave Creek Rd\\nPhoenix, AZ 85022",33.6035,-112.037,"North China Restaurant",1,13,3.5,"AZ","business"
"ALlmKKpKYM6waOC7IX_l_w",[411 476 54 82 59 49],"Scottsdale","2200 N Scottsdale Rd\\nSte Y\\nScottsdale, AZ 85257",33.4717,-111.927,"Ultimate Body Boot Camp",1,5,5,"AZ","business"
"GH6IPda304wJRxSRg9Ko3g",[28 17 29],"Scottsdale","7320 E Camelback Road,\\nScottsdale, AZ 85251",33.5025,-111.923,"Best Western Sundial Resort",1,8,3,"AZ","business"
"MzMu6VKY_PTsoaOHD8OFLQ",[79 121],"Phoenix","1107 E Bell Rd\\nPhoenix, AZ 85022",33.6395,-112.058,"Pet Safari",1,5,3.5,"AZ","business"
"Wzm33GwGm_xosXZF6Jx1-w",[44 11],"Scottsdale","8050 E Indian School Rd\\nScottsdale, AZ 85251",33.4952,-111.907,"KFC",1,7,3,"AZ","business"
"7_w9XmNhl_l0N3jN3F-qTQ",[33 44 11],"Phoenix","1970 W Baseline Rd\\nPhoenix, AZ 85041",33.3783,-112.102,"Burger King",1,3,2.5,"AZ","business"
"6C1DwUXOEdUN57rw3_UM3Q",[7 189],"Phoenix","2150 N 28th Ave\\nPhoenix, AZ 85003",33.4714,-112.119,"Shamrock Foods",1,6,2,"AZ","business"
